snapshot_date,product_id,stock_units,reorder_point
2025-12-03,200027,52,55
2025-12-03,200022,56,57
2025-12-03,200062,24,43
2025-12-03,200098,140,172
2025-12-03,200152,79,167
2025-12-03,200165,217,94
2025-12-03,200043,151,59
2025-12-03,200011,56,92
2025-12-03,200179,90,124
2025-12-03,200206,147,177
2025-12-03,200242,244,34
2025-12-03,200235,90,88
2025-12-03,200090,40,39
2025-12-03,200192,237,23
2025-12-03,200064,133,38
2025-12-03,200097,1,160
2025-12-03,200225,193,81
2025-12-03,200086,145,74
2025-12-03,200080,142,150
2025-12-03,200103,212,147
2025-12-03,200099,127,43
2025-12-03,200243,128,21
2025-12-03,200175,27,45
2025-12-03,200190,142,97
2025-12-03,200108,155,44
2025-12-03,200145,242,137
2025-12-03,200219,240,170
2025-12-03,200195,229,79
2025-12-03,200167,169,59
2025-12-03,200055,25,70
2025-12-03,200230,192,168
2025-12-03,200070,61,135
2025-12-03,200005,74,113
2025-12-03,200122,17,137
2025-12-03,200065,95,48
2025-12-03,200036,90,50
2025-12-03,200006,66,50
2025-12-03,200028,223,73
2025-12-03,200025,246,63
2025-12-03,200110,244,173
2025-12-03,200128,62,106
2025-12-03,200034,106,151
2025-12-03,200072,133,37
2025-12-03,200172,2,137
2025-12-03,200042,48,145
2025-12-03,200134,115,53
2025-12-03,200132,219,25
2025-12-03,200003,192,117
2025-12-10,200247,97,126
2025-12-10,200043,122,115
2025-12-10,200116,30,88
2025-12-10,200181,213,29
2025-12-10,200028,116,23
2025-12-10,200082,194,168
2025-12-10,200014,161,110
2025-12-10,200088,218,92
2025-12-10,200046,130,41
2025-12-10,200136,80,142
2025-12-10,200071,120,160
2025-12-10,200192,218,170
2025-12-10,200163,47,45
2025-12-10,200142,165,24
2025-12-10,200065,193,53
2025-12-10,200144,52,42
2025-12-10,200223,128,134
2025-12-10,200113,141,159
2025-12-10,200034,104,122
2025-12-10,200168,10,169
2025-12-10,200154,97,56
2025-12-10,200022,147,63
2025-12-10,200052,56,168
2025-12-10,200171,70,92
2025-12-10,200179,208,156
2025-12-10,200051,73,86
2025-12-10,200106,187,116
2025-12-10,200085,199,89
2025-12-10,200049,31,169
2025-12-10,200035,175,111
2025-12-10,200021,209,119
2025-12-10,200109,159,176
2025-12-10,200166,26,74
2025-12-10,200044,43,125
2025-12-10,200202,169,148
2025-12-10,200137,166,150
2025-12-10,200143,132,151
2025-12-10,200173,22,51
2025-12-10,200222,225,87
2025-12-10,200042,132,115
2025-12-10,200067,157,43
2025-12-10,200077,226,67
2025-12-10,200178,194,49
2025-12-10,200092,80,136
2025-12-10,200159,31,107
2025-12-10,200124,197,110
2025-12-10,200177,207,134
2025-12-10,200182,45,140
2025-12-10,200117,6,54
2025-12-10,200096,185,126
2025-12-10,200130,11,111
2025-12-10,200206,170,164
2025-12-10,200157,22,51
2025-12-10,200039,81,55
2025-12-10,200188,84,106
2025-12-10,200059,212,73
2025-12-10,200239,66,112
2025-12-10,200066,169,111
2025-12-10,200194,14,57
2025-12-10,200195,141,24
2025-12-10,200164,40,85
2025-12-10,200050,145,151
2025-12-10,200205,68,173
2025-12-10,200007,133,26
2025-12-10,200086,108,135
2025-12-10,200172,247,73
2025-12-10,200133,221,135
2025-12-10,200100,160,20
2025-12-10,200047,23,28
2025-12-10,200013,208,74
2025-12-10,200184,183,49
2025-12-10,200231,183,36
2025-12-10,200246,8,154
2025-12-10,200029,129,146
2025-12-10,200190,75,135
2025-12-10,200165,247,157
2025-12-10,200203,162,150
2025-12-10,200149,172,148
2025-12-10,200220,45,172
2025-12-10,200135,17,161
2025-12-10,200185,124,50
2025-12-10,200084,105,146
2025-12-10,200102,36,110
2025-12-10,200093,168,90
2025-12-10,200006,178,140
2025-12-10,200160,249,23
2025-12-10,200150,120,175
2025-12-10,200214,150,165
2025-12-10,200158,179,25
2025-12-10,200068,164,91
2025-12-10,200237,132,114
2025-12-10,200219,144,80
2025-12-10,200112,216,164
2025-12-10,200061,48,35
2025-12-10,200040,95,171
2025-12-10,200235,56,43
2025-12-10,200003,158,28
2025-12-10,200225,140,32
2025-12-10,200062,187,81
2025-12-10,200196,59,107
2025-12-17,200088,67,123
2025-12-17,200107,81,156
2025-12-17,200084,204,104
2025-12-17,200213,160,162
2025-12-17,200172,209,119
2025-12-17,200147,127,115
2025-12-17,200104,134,157
2025-12-17,200031,157,155
2025-12-17,200072,67,23
2025-12-17,200060,57,115
2025-12-17,200087,60,136
2025-12-17,200040,128,57
2025-12-17,200223,83,63
2025-12-17,200133,203,115
2025-12-17,200136,61,178
2025-12-17,200216,228,175
2025-12-17,200163,46,34
2025-12-17,200239,45,33
2025-12-17,200141,150,155
2025-12-17,200090,169,43
2025-12-17,200100,172,81
2025-12-17,200243,48,81
2025-12-17,200110,34,141
2025-12-17,200113,194,91
2025-12-17,200046,66,160
2025-12-17,200021,54,94
2025-12-17,200055,8,176
2025-12-17,200201,61,31
2025-12-17,200081,22,135
2025-12-17,200173,77,172
2025-12-17,200026,210,135
2025-12-17,200196,42,22
2025-12-17,200013,59,52
2025-12-17,200080,209,60
2025-12-17,200105,201,65
2025-12-17,200108,235,92
2025-12-17,200145,173,95
2025-12-17,200205,161,51
2025-12-17,200190,161,131
2025-12-17,200057,158,57
2025-12-17,200112,27,133
2025-12-17,200085,61,171
2025-12-17,200225,235,68
2025-12-17,200131,50,115
2025-12-17,200153,203,170
2025-12-17,200146,128,72
2025-12-17,200151,26,111
2025-12-17,200015,124,27
2025-12-17,200162,75,97
2025-12-17,200011,17,142
2025-12-17,200176,15,105
2025-12-17,200195,222,119
2025-12-17,200183,129,28
2025-12-17,200211,124,122
2025-12-17,200198,83,124
2025-12-17,200215,81,99
2025-12-17,200119,214,73
2025-12-17,200028,8,44
2025-12-17,200050,10,37
2025-12-17,200016,128,116
2025-12-17,200232,148,138
2025-12-17,200116,84,95
2025-12-17,200150,48,72
2025-12-17,200075,120,104
2025-12-17,200199,167,85
2025-12-17,200051,247,32
2025-12-17,200184,196,126
2025-12-17,200135,42,76
2025-12-17,200052,132,65
2025-12-17,200233,103,75
2025-12-17,200005,229,27
2025-12-17,200089,12,166
2025-12-17,200006,173,157
2025-12-17,200194,80,109
2025-12-17,200029,142,145
2025-12-17,200241,227,34
2025-12-17,200229,217,84
2025-12-17,200023,232,178
2025-12-17,200240,95,123
2025-12-17,200156,172,54
2025-12-17,200125,111,163
2025-12-17,200082,98,28
2025-12-17,200132,212,97
2025-12-17,200247,137,176
2025-12-17,200138,146,62
2025-12-17,200124,118,128
2025-12-17,200157,125,142
2025-12-17,200064,88,98
2025-12-17,200222,95,139
2025-12-17,200079,228,37
2025-12-17,200164,192,22
2025-12-17,200204,173,100
2025-12-17,200245,108,34
2025-12-17,200008,173,51
2025-12-17,200169,162,175
2025-12-17,200228,116,24
2025-12-17,200200,42,44
2025-12-17,200221,199,141
2025-12-17,200210,209,74
2025-12-17,200121,234,46
2025-12-24,200125,179,105
2025-12-24,200191,88,147
2025-12-24,200065,118,151
2025-12-24,200238,141,92
2025-12-24,200099,227,63
2025-12-24,200075,228,34
2025-12-24,200083,176,108
2025-12-24,200068,21,79
2025-12-24,200123,39,86
2025-12-24,200052,123,44
2025-12-24,200186,246,148
2025-12-24,200139,133,64
2025-12-24,200187,81,66
2025-12-24,200098,95,45
2025-12-24,200144,213,71
2025-12-24,200121,194,93
2025-12-24,200215,58,123
2025-12-24,200193,52,108
2025-12-24,200216,172,107
2025-12-24,200132,54,40
2025-12-24,200017,94,30
2025-12-24,200030,65,136
2025-12-24,200219,223,55
2025-12-24,200024,120,49
2025-12-24,200129,41,171
2025-12-24,200056,173,38
2025-12-24,200222,194,149
2025-12-24,200203,10,141
2025-12-24,200198,146,70
2025-12-24,200094,111,71
2025-12-24,200059,121,41
2025-12-24,200019,171,53
2025-12-24,200127,231,133
2025-12-24,200171,23,111
2025-12-24,200154,183,32
2025-12-24,200220,191,52
2025-12-24,200031,161,33
2025-12-24,200001,223,101
2025-12-24,200060,227,81
2025-12-24,200157,194,98
2025-12-24,200112,192,127
2025-12-24,200114,20,96
2025-12-24,200235,41,81
2025-12-24,200245,77,22
2025-12-24,200131,192,114
2025-12-24,200170,91,73
2025-12-24,200130,48,93
2025-12-24,200013,11,107
2025-12-24,200050,65,131
2025-12-24,200110,69,142
2025-12-24,200135,10,81
2025-12-24,200088,54,36
2025-12-24,200212,15,175
2025-12-24,200071,16,174
2025-12-24,200026,52,155
2025-12-24,200089,152,26
2025-12-24,200208,69,122
2025-12-24,200009,248,97
2025-12-24,200176,22,62
2025-12-24,200087,10,85
2025-12-24,200006,25,113
2025-12-24,200233,50,168
2025-12-24,200197,177,121
2025-12-24,200241,173,138
2025-12-24,200223,134,49
2025-12-24,200102,39,64
2025-12-24,200093,172,114
2025-12-24,200231,234,27
2025-12-24,200141,206,32
2025-12-24,200066,111,155
2025-12-24,200084,68,80
2025-12-24,200095,19,38
2025-12-24,200027,16,153
2025-12-24,200016,38,96
2025-12-24,200169,223,107
2025-12-24,200053,201,50
2025-12-24,200106,212,46
2025-12-24,200036,200,156
2025-12-24,200117,223,177
2025-12-24,200199,228,33
2025-12-24,200020,26,116
2025-12-24,200021,160,61
2025-12-24,200091,118,124
2025-12-24,200002,158,174
2025-12-24,200165,27,106
2025-12-24,200082,132,69
2025-12-24,200079,37,27
2025-12-24,200078,101,42
2025-12-24,200028,29,135
2025-12-24,200108,1,84
2025-12-24,200226,211,23
2025-12-24,200008,170,141
2025-12-24,200229,249,113
2025-12-24,200224,247,108
2025-12-24,200018,115,121
2025-12-24,200069,47,164
2025-12-24,200155,161,166
2025-12-24,200067,206,86
2025-12-24,200192,7,47
2025-12-24,200032,177,134
2025-12-31,200199,146,101
2025-12-31,200234,156,83
2025-12-31,200205,135,21
2025-12-31,200024,64,131
2025-12-31,200109,3,106
2025-12-31,200015,83,72
2025-12-31,200069,119,50
2025-12-31,200210,84,103
2025-12-31,200166,64,167
2025-12-31,200183,70,59
2025-12-31,200105,48,141
2025-12-31,200130,52,112
2025-12-31,200077,25,116
2025-12-31,200233,59,129
2025-12-31,200135,65,150
2025-12-31,200129,131,145
2025-12-31,200103,231,143
2025-12-31,200178,152,127
2025-12-31,200083,50,27
2025-12-31,200108,107,168
2025-12-31,200052,203,52
2025-12-31,200159,202,123
2025-12-31,200216,63,82
2025-12-31,200065,111,66
2025-12-31,200041,185,100
2025-12-31,200247,92,91
2025-12-31,200219,239,139
2025-12-31,200244,214,70
2025-12-31,200011,52,155
2025-12-31,200031,202,72
2025-12-31,200082,177,172
2025-12-31,200148,238,135
2025-12-31,200094,237,179
2025-12-31,200150,11,48
2025-12-31,200009,134,159
2025-12-31,200026,108,118
2025-12-31,200180,214,72
2025-12-31,200038,239,143
2025-12-31,200169,236,60
2025-12-31,200223,98,118
2025-12-31,200050,176,63
2025-12-31,200115,228,165
2025-12-31,200096,28,28
2025-12-31,200246,33,125
2025-12-31,200092,248,80
2025-12-31,200093,65,119
2025-12-31,200134,174,111
2025-12-31,200175,114,147
2025-12-31,200231,236,155
2025-12-31,200215,56,157
2025-12-31,200187,84,161
2025-12-31,200245,152,43
2025-12-31,200034,24,148
2025-12-31,200055,156,167
2025-12-31,200029,66,81
2025-12-31,200184,129,83
2025-12-31,200243,206,137
2025-12-31,200057,13,127
2025-12-31,200126,84,32
2025-12-31,200236,103,155
2025-12-31,200208,242,177
2025-12-31,200010,160,94
2025-12-31,200023,247,125
2025-12-31,200153,20,50
2025-12-31,200163,27,176
2025-12-31,200156,181,29
2025-12-31,200181,83,125
2025-12-31,200098,232,45
2025-12-31,200136,99,123
2025-12-31,200060,12,63
2025-12-31,200168,121,20
2025-12-31,200047,245,162
2025-12-31,200164,203,61
2025-12-31,200133,104,147
2025-12-31,200005,238,154
2025-12-31,200080,211,143
2025-12-31,200154,36,55
2025-12-31,200232,139,85
2025-12-31,200222,146,93
2025-12-31,200003,140,94
2025-12-31,200117,189,72
2025-12-31,200237,217,68
2025-12-31,200157,59,140
2025-12-31,200213,89,63
2025-12-31,200196,229,171
2025-12-31,200085,43,106
2025-12-31,200073,194,39
2025-12-31,200078,229,170
2025-12-31,200192,81,157
2025-12-31,200035,120,97
2025-12-31,200241,192,148
2025-12-31,200224,58,107
2025-12-31,200091,192,164
2025-12-31,200075,43,154
2025-12-31,200116,185,30
2025-12-31,200088,45,56
2025-12-31,200155,151,38
2025-12-31,200051,50,88
2025-12-31,200025,20,91
2025-12-31,200021,85,78
2026-01-07,200174,107,81
2026-01-07,200108,79,103
2026-01-07,200184,238,32
2026-01-07,200111,90,149
2026-01-07,200079,209,28
2026-01-07,200134,9,170
2026-01-07,200011,230,151
2026-01-07,200034,121,128
2026-01-07,200189,19,172
2026-01-07,200083,15,134
2026-01-07,200040,87,98
2026-01-07,200112,192,98
2026-01-07,200137,62,149
2026-01-07,200030,153,79
2026-01-07,200162,150,149
2026-01-07,200203,140,121
2026-01-07,200068,233,170
2026-01-07,200093,220,179
2026-01-07,200171,248,66
2026-01-07,200055,151,113
2026-01-07,200124,119,59
2026-01-07,200094,22,163
2026-01-07,200165,172,145
2026-01-07,200082,4,25
2026-01-07,200211,43,147
2026-01-07,200076,61,50
2026-01-07,200065,21,148
2026-01-07,200095,103,124
2026-01-07,200172,189,102
2026-01-07,200070,44,159
2026-01-07,200052,20,146
2026-01-07,200090,135,75
2026-01-07,200130,24,105
2026-01-07,200177,30,33
2026-01-07,200003,0,121
2026-01-07,200163,37,71
2026-01-07,200036,70,165
2026-01-07,200088,7,142
2026-01-07,200209,45,121
2026-01-07,200235,221,41
2026-01-07,200236,102,76
2026-01-07,200161,77,65
2026-01-07,200242,65,38
2026-01-07,200148,188,103
2026-01-07,200247,32,132
2026-01-07,200046,104,39
2026-01-07,200120,70,48
2026-01-07,200224,66,71
2026-01-07,200151,248,119
2026-01-07,200230,35,24
2026-01-07,200039,20,49
2026-01-07,200001,40,70
2026-01-07,200105,59,169
2026-01-07,200087,166,58
2026-01-07,200116,230,144
2026-01-07,200156,105,34
2026-01-07,200067,202,76
2026-01-07,200135,113,169
2026-01-07,200221,111,112
2026-01-07,200048,0,129
2026-01-07,200167,25,45
2026-01-07,200210,158,178
2026-01-07,200080,147,123
2026-01-07,200015,129,82
2026-01-07,200175,115,50
2026-01-07,200106,178,177
2026-01-07,200233,41,158
2026-01-07,200133,177,112
2026-01-07,200178,58,91
2026-01-07,200237,201,68
2026-01-07,200231,7,133
2026-01-07,200128,170,122
2026-01-07,200132,211,164
2026-01-07,200101,10,175
2026-01-07,200152,81,170
2026-01-07,200122,247,98
2026-01-07,200064,221,22
2026-01-07,200026,186,65
2026-01-07,200032,91,118
2026-01-07,200169,167,37
2026-01-07,200198,24,148
2026-01-07,200150,233,146
2026-01-07,200085,162,80
2026-01-07,200005,199,27
2026-01-07,200049,74,112
2026-01-07,200212,219,146
2026-01-07,200225,98,28
2026-01-07,200098,107,107
2026-01-07,200028,62,25
2026-01-07,200057,241,110
2026-01-07,200054,226,27
2026-01-07,200176,111,60
2026-01-07,200099,165,48
2026-01-07,200004,33,43
2026-01-07,200127,184,95
2026-01-07,200119,241,48
2026-01-07,200214,26,159
2026-01-07,200017,208,91
2026-01-07,200024,8,71
2026-01-07,200097,200,172
2026-01-14,200093,208,114
2026-01-14,200171,170,113
2026-01-14,200243,143,50
2026-01-14,200053,165,59
2026-01-14,200102,36,31
2026-01-14,200139,63,153
2026-01-14,200103,119,48
2026-01-14,200136,101,135
2026-01-14,200183,224,105
2026-01-14,200113,4,99
2026-01-14,200058,42,50
2026-01-14,200005,83,63
2026-01-14,200237,14,41
2026-01-14,200132,85,87
2026-01-14,200057,105,56
2026-01-14,200070,97,47
2026-01-14,200083,120,38
2026-01-14,200197,106,178
2026-01-14,200090,142,20
2026-01-14,200086,218,126
2026-01-14,200010,9,35
2026-01-14,200039,50,168
2026-01-14,200152,27,99
2026-01-14,200209,90,156
2026-01-14,200045,233,92
2026-01-14,200094,44,58
2026-01-14,200081,165,143
2026-01-14,200032,193,170
2026-01-14,200148,159,115
2026-01-14,200028,24,91
2026-01-14,200126,22,62
2026-01-14,200077,35,84
2026-01-14,200216,118,60
2026-01-14,200155,1,74
2026-01-14,200001,170,127
2026-01-14,200165,37,138
2026-01-14,200089,242,177
2026-01-14,200140,196,129
2026-01-14,200144,55,154
2026-01-14,200008,160,102
2026-01-14,200023,239,102
2026-01-14,200129,98,38
2026-01-14,200172,244,90
2026-01-14,200025,94,95
2026-01-14,200219,41,163
2026-01-14,200107,30,70
2026-01-14,200052,28,151
2026-01-14,200245,122,177
2026-01-14,200041,18,65
2026-01-14,200069,208,175
2026-01-14,200221,73,45
2026-01-14,200174,122,171
2026-01-14,200075,11,91
2026-01-14,200105,224,84
2026-01-14,200020,113,78
2026-01-14,200153,142,100
2026-01-14,200235,233,90
2026-01-14,200234,198,80
2026-01-14,200190,28,87
2026-01-14,200095,117,70
2026-01-14,200170,201,83
2026-01-14,200014,181,89
2026-01-14,200203,113,165
2026-01-14,200169,52,66
2026-01-14,200182,121,32
2026-01-14,200125,55,29
2026-01-14,200087,75,87
2026-01-14,200112,143,102
2026-01-14,200037,201,85
2026-01-14,200130,184,114
2026-01-14,200226,106,142
2026-01-14,200207,42,131
2026-01-14,200181,240,179
2026-01-14,200085,157,42
2026-01-14,200021,82,55
2026-01-14,200007,99,138
2026-01-14,200101,111,21
2026-01-14,200184,96,153
2026-01-14,200042,65,147
2026-01-14,200111,151,58
2026-01-14,200080,77,85
2026-01-14,200121,218,87
2026-01-14,200224,111,55
2026-01-14,200178,22,170
2026-01-14,200050,41,49
2026-01-14,200232,138,80
2026-01-14,200246,213,146
2026-01-14,200242,112,175
2026-01-14,200078,104,142
2026-01-14,200225,16,117
2026-01-14,200156,129,133
2026-01-14,200074,22,63
2026-01-14,200161,217,161
2026-01-14,200164,124,162
2026-01-14,200066,193,159
2026-01-14,200244,96,29
2026-01-14,200199,75,126
2026-01-14,200179,62,95
2026-01-14,200175,131,168
2026-01-14,200127,28,110
2026-01-21,200012,37,179
2026-01-21,200016,169,38
2026-01-21,200185,90,111
2026-01-21,200098,232,153
2026-01-21,200060,192,129
2026-01-21,200210,149,32
2026-01-21,200084,120,79
2026-01-21,200218,180,65
2026-01-21,200201,148,127
2026-01-21,200230,54,155
2026-01-21,200049,220,98
2026-01-21,200233,71,138
2026-01-21,200170,22,158
2026-01-21,200021,163,146
2026-01-21,200044,84,160
2026-01-21,200101,134,176
2026-01-21,200013,194,150
2026-01-21,200235,22,21
2026-01-21,200079,141,174
2026-01-21,200187,126,146
2026-01-21,200085,52,143
2026-01-21,200105,237,106
2026-01-21,200008,146,90
2026-01-21,200175,82,45
2026-01-21,200027,238,44
2026-01-21,200015,156,123
2026-01-21,200020,42,33
2026-01-21,200099,123,32
2026-01-21,200112,246,54
2026-01-21,200192,176,109
2026-01-21,200213,132,96
2026-01-21,200220,204,161
2026-01-21,200214,4,176
2026-01-21,200057,51,103
2026-01-21,200240,139,95
2026-01-21,200030,178,78
2026-01-21,200069,215,110
2026-01-21,200136,5,27
2026-01-21,200142,237,90
2026-01-21,200089,243,104
2026-01-21,200115,59,66
2026-01-21,200088,242,55
2026-01-21,200072,88,84
2026-01-21,200243,229,79
2026-01-21,200198,89,170
2026-01-21,200225,215,72
2026-01-21,200193,145,139
2026-01-21,200147,183,159
2026-01-21,200228,128,82
2026-01-21,200231,118,168
2026-01-21,200096,248,140
2026-01-21,200126,48,165
2026-01-21,200200,168,131
2026-01-21,200174,117,118
2026-01-21,200038,166,178
2026-01-21,200163,198,95
2026-01-21,200181,205,148
2026-01-21,200018,51,100
2026-01-21,200130,205,109
2026-01-21,200216,17,88
2026-01-21,200073,20,99
2026-01-21,200010,197,27
2026-01-21,200059,65,28
2026-01-21,200158,185,172
2026-01-21,200164,133,58
2026-01-21,200095,193,74
2026-01-21,200196,98,170
2026-01-21,200070,32,120
2026-01-21,200034,80,152
2026-01-21,200039,227,115
2026-01-21,200094,127,69
2026-01-21,200165,95,61
2026-01-21,200143,238,86
2026-01-21,200244,230,160
2026-01-21,200046,89,107
2026-01-21,200247,111,158
2026-01-21,200056,244,58
2026-01-21,200145,152,56
2026-01-21,200032,25,72
2026-01-21,200128,247,130
2026-01-21,200179,3,48
2026-01-21,200080,209,87
2026-01-21,200110,30,30
2026-01-21,200241,199,133
2026-01-21,200206,222,70
2026-01-21,200151,113,135
2026-01-21,200035,225,123
2026-01-21,200017,214,27
2026-01-21,200161,60,55
2026-01-21,200139,234,137
2026-01-21,200177,188,174
2026-01-21,200009,184,139
2026-01-21,200086,140,160
2026-01-21,200043,116,73
2026-01-21,200173,191,58
2026-01-21,200133,219,98
2026-01-21,200113,181,36
2026-01-21,200065,61,141
2026-01-21,200152,98,160
2026-01-21,200135,210,71
2026-01-28,200166,236,83
2026-01-28,200079,162,52
2026-01-28,200041,171,117
2026-01-28,200242,40,45
2026-01-28,200205,176,126
2026-01-28,200183,49,72
2026-01-28,200070,206,175
2026-01-28,200105,85,72
2026-01-28,200073,240,139
2026-01-28,200017,16,118
2026-01-28,200024,37,159
2026-01-28,200246,182,155
2026-01-28,200054,6,49
2026-01-28,200039,96,136
2026-01-28,200162,176,94
2026-01-28,200124,192,166
2026-01-28,200008,126,130
2026-01-28,200119,31,94
2026-01-28,200078,3,113
2026-01-28,200109,35,106
2026-01-28,200177,118,67
2026-01-28,200228,39,133
2026-01-28,200101,162,96
2026-01-28,200199,138,159
2026-01-28,200063,124,140
2026-01-28,200030,71,37
2026-01-28,200220,157,145
2026-01-28,200040,10,154
2026-01-28,200148,177,159
2026-01-28,200103,58,140
2026-01-28,200234,85,143
2026-01-28,200013,202,122
2026-01-28,200045,154,128
2026-01-28,200168,60,150
2026-01-28,200029,212,114
2026-01-28,200049,181,38
2026-01-28,200104,172,140
2026-01-28,200118,234,128
2026-01-28,200106,16,179
2026-01-28,200059,171,24
2026-01-28,200001,10,32
2026-01-28,200155,184,151
2026-01-28,200027,213,127
2026-01-28,200204,67,41
2026-01-28,200130,183,111
2026-01-28,200128,22,175
2026-01-28,200239,156,88
2026-01-28,200052,142,43
2026-01-28,200165,241,39
2026-01-28,200240,106,158
