return_id,order_id,product_id,return_ts,reason,refund_amount
9003554,5034098,200209,2025-09-11,not_as_described,3161.04
9003555,5025085,200031,2025-05-28,not_as_described,1223.18
9003556,5008564,200125,2025-05-19,changed_mind,1279.09
9003557,5059564,200105,2025-10-20,damaged_delivery,965.8
9003558,5042217,200210,2025-10-02,changed_mind,5099.22
9003559,5005967,200093,2025-10-14,defect,7768.27
9003560,5042627,200043,2026-01-24,not_as_described,8262.11
9003561,5021414,200072,2025-03-01,damaged_delivery,3330.45
9003562,5013447,200002,2025-01-14,not_as_described,1547.44
9003563,5049000,200004,2026-04-11,changed_mind,1557.49
9003564,5015134,200048,2025-07-22,damaged_delivery,3225.38
9003565,5026671,200027,2025-07-03,changed_mind,3261.54
9003566,5014203,200225,2025-05-26,defect,4942.48
9003567,5038758,200092,2026-01-07,defect,1637.28
9003568,5000443,200157,2025-07-19,damaged_delivery,1441.81
9003569,5058367,200192,2026-04-03,defect,4094.52
9003570,5033156,200028,2026-02-23,defect,4475.07
9003571,5016447,200186,2026-05-29,damaged_delivery,1566.12
9003572,5018472,200110,2026-04-15,not_as_described,1535.17
9003573,5025422,200024,2025-07-03,changed_mind,1631.35
9003574,5009386,200233,2025-04-29,damaged_delivery,6215.33
9003575,5024026,200097,2025-12-06,damaged_delivery,6098.57
9003576,5040413,200098,2025-05-29,damaged_delivery,1054.27
9003577,5003599,200039,2025-03-26,changed_mind,2229.52
9003578,5019640,200201,2025-04-22,changed_mind,1251.53
9003579,5015039,200060,2025-12-16,defect,1634.6
9003580,5059256,200112,2025-11-14,changed_mind,16465.32
9003581,5039698,200020,2025-07-15,changed_mind,2334.47
9003582,5056563,200226,2025-07-28,changed_mind,3112.2
9003583,5040779,200237,2025-03-09,not_as_described,10507.34
9003584,5024033,200136,2026-02-05,changed_mind,648.29
9003585,5019487,200197,2025-10-08,damaged_delivery,5190.57
9003586,5012959,200131,2026-02-01,defect,2319.74
9003587,5029376,200152,2025-09-11,wrong_size,10926.62
9003588,5055004,200138,2026-01-24,damaged_delivery,8531.3
9003589,5012542,200207,2026-01-15,changed_mind,2249.64
9003590,5014608,200193,2025-03-05,defect,1831.45
9003591,5002795,200064,2025-07-07,changed_mind,1364.4
9003592,5007271,200052,2025-03-20,defect,2323.0
9003593,5046221,200149,2025-04-07,not_as_described,927.89
9003594,5030869,200021,2026-06-28,wrong_size,10326.64
9003595,5006719,200201,2025-07-09,not_as_described,4173.04
9003596,5027318,200141,2025-10-27,changed_mind,2363.13
9003597,5057418,200093,2026-02-22,wrong_size,4992.88
9003598,5001436,200025,2025-04-21,changed_mind,4153.1
9003599,5041609,200013,2025-02-02,wrong_size,6671.13
9003600,5009437,200120,2025-02-09,not_as_described,9166.83
9003601,5046138,200099,2026-02-20,defect,1439.53
9003602,5025101,200024,2025-04-22,defect,1855.79
9003603,5002173,200168,2026-06-13,not_as_described,13229.99
9003604,5058710,200132,2026-04-17,changed_mind,428.4
9003605,5048225,200136,2025-06-09,not_as_described,1119.19
9003606,5011273,200065,2026-02-13,not_as_described,10397.3
9003607,5051930,200233,2025-03-03,defect,4351.92
9003608,5005981,200120,2025-08-23,defect,2381.88
9003609,5031174,200242,2026-02-23,not_as_described,3181.83
9003610,5017154,200194,2025-10-12,not_as_described,39301.09
9003611,5047478,200061,2025-11-19,wrong_size,2510.57
9003612,5040467,200206,2025-06-25,not_as_described,1149.46
9003613,5020034,200041,2025-03-13,changed_mind,1078.32
9003614,5022730,200126,2025-06-07,damaged_delivery,988.74
9003615,5044088,200146,2025-09-21,wrong_size,2592.38
9003616,5043226,200025,2025-04-20,defect,15373.59
9003617,5041696,200218,2025-12-12,changed_mind,1632.45
9003618,5018211,200180,2025-10-05,defect,3922.07
9003619,5014598,200035,2026-01-04,wrong_size,2333.49
9003620,5011439,200141,2025-03-03,wrong_size,1272.7
9003621,5025269,200241,2025-01-23,wrong_size,3913.86
9003622,5052910,200048,2025-08-15,defect,1697.61
9003623,5002423,200207,2025-04-12,changed_mind,4300.7
9003624,5024608,200005,2026-06-25,damaged_delivery,7214.02
9003625,5043931,200033,2025-11-17,changed_mind,19300.77
9003626,5042339,200203,2025-04-09,changed_mind,458.66
9003627,5017604,200208,2025-12-27,not_as_described,1417.98
9003628,5033005,200169,2026-02-21,not_as_described,7828.22
9003629,5032009,200073,2025-07-30,not_as_described,6425.41
9003630,5045909,200010,2025-04-15,defect,6892.41
9003631,5030104,200098,2026-03-14,defect,1167.8
9003632,5057361,200242,2025-07-11,wrong_size,8523.9
9003633,5055492,200159,2025-08-07,changed_mind,682.54
9003634,5026000,200030,2025-12-23,damaged_delivery,4358.46
9003635,5026956,200165,2026-06-17,damaged_delivery,2588.84
9003636,5059582,200219,2026-04-12,defect,2486.38
9003637,5007532,200087,2026-04-03,not_as_described,3897.15
9003638,5010544,200095,2025-03-21,defect,1270.66
9003639,5004954,200194,2025-07-18,damaged_delivery,16220.02
9003640,5051668,200109,2026-01-11,damaged_delivery,3375.64
9003641,5058902,200049,2025-06-03,changed_mind,1351.96
9003642,5058670,200018,2026-02-19,defect,852.67
9003643,5048758,200076,2025-06-06,defect,1513.64
9003644,5041437,200194,2025-05-14,changed_mind,35615.83
9003645,5028986,200228,2025-12-25,damaged_delivery,4583.05
9003646,5022845,200161,2025-02-13,changed_mind,2188.91
9003647,5023053,200131,2026-05-10,changed_mind,2113.03
9003648,5050077,200019,2026-02-22,damaged_delivery,5858.29
9003649,5017523,200129,2025-08-08,damaged_delivery,2479.13
9003650,5037341,200101,2025-10-27,not_as_described,479.71
9003651,5050820,200087,2025-06-22,changed_mind,3028.85
9003652,5000073,200104,2025-03-18,changed_mind,1454.88
9003653,5054628,200169,2025-11-18,changed_mind,6799.07
9003654,5050993,200136,2025-08-06,wrong_size,1017.22
9003655,5042925,200226,2025-06-14,damaged_delivery,3030.26
9003656,5058244,200018,2026-03-14,damaged_delivery,1695.88
9003657,5014327,200015,2025-10-12,wrong_size,11412.55
9003658,5028773,200103,2026-06-25,defect,1104.0
9003659,5028237,200108,2025-07-15,defect,4662.27
9003660,5044917,200134,2025-07-09,wrong_size,2119.21
9003661,5032743,200056,2026-01-15,wrong_size,691.04
9003662,5013480,200143,2025-11-17,wrong_size,6841.83
9003663,5021568,200094,2026-06-24,changed_mind,2571.89
9003664,5013979,200036,2025-10-03,wrong_size,795.32
9003665,5004802,200005,2025-08-20,not_as_described,4643.97
9003666,5056206,200240,2025-10-16,defect,1090.95
9003667,5048746,200138,2025-04-08,changed_mind,4118.49
9003668,5004052,200233,2025-03-31,wrong_size,3357.48
9003669,5001473,200204,2025-11-22,damaged_delivery,788.6
9003670,5046530,200199,2026-03-05,damaged_delivery,5979.33
9003671,5050274,200047,2026-04-10,wrong_size,6185.15
9003672,5042128,200225,2025-07-02,wrong_size,6641.51
9003673,5006356,200096,2026-02-02,defect,2367.24
9003674,5001646,200237,2025-09-15,not_as_described,13077.92
9003675,5016737,200116,2026-03-03,wrong_size,2939.91
9003676,5030290,200031,2025-12-04,changed_mind,2642.13
9003677,5059613,200240,2026-04-04,changed_mind,2764.01
9003678,5016985,200235,2025-04-04,changed_mind,6997.89
9003679,5043142,200196,2025-12-04,changed_mind,9302.59
9003680,5025816,200161,2025-06-26,not_as_described,8216.84
9003681,5039493,200109,2025-02-20,changed_mind,2556.74
9003682,5021802,200226,2025-05-10,changed_mind,1402.88
9003683,5014572,200141,2025-05-27,wrong_size,1104.64
9003684,5059163,200245,2025-04-25,defect,487.16
9003685,5010497,200033,2026-02-09,damaged_delivery,10118.72
9003686,5034737,200148,2026-02-01,not_as_described,2944.17
9003687,5053458,200202,2025-03-07,changed_mind,1584.77
9003688,5016141,200177,2025-05-06,defect,4679.0
9003689,5033152,200126,2025-12-09,not_as_described,1477.01
9003690,5019987,200047,2026-04-04,damaged_delivery,10882.96
9003691,5028733,200242,2025-08-21,not_as_described,2258.81
9003692,5027097,200058,2025-11-12,damaged_delivery,4364.26
9003693,5054218,200231,2026-05-08,not_as_described,826.08
9003694,5001768,200045,2026-04-11,damaged_delivery,4047.51
9003695,5009931,200142,2025-12-31,changed_mind,1600.78
9003696,5051696,200059,2025-04-06,defect,1279.5
9003697,5028970,200061,2025-10-09,wrong_size,1111.21
9003698,5021683,200119,2025-12-06,damaged_delivery,1828.15
9003699,5042186,200064,2025-05-05,wrong_size,1288.13
9003700,5019112,200220,2025-10-01,defect,8362.89
9003701,5000971,200237,2025-03-04,not_as_described,13553.73
9003702,5016868,200202,2025-08-28,changed_mind,909.97
9003703,5026205,200087,2025-08-22,changed_mind,1911.02
9003704,5059226,200021,2026-06-22,changed_mind,13737.52
9003705,5030806,200246,2025-05-30,defect,633.4
9003706,5030672,200154,2025-04-21,defect,2073.68
9003707,5034150,200108,2025-04-23,damaged_delivery,4761.02
9003708,5034332,200050,2025-02-22,not_as_described,2089.77
9003709,5028053,200063,2025-02-05,damaged_delivery,2898.93
9003710,5034096,200165,2025-06-22,damaged_delivery,9172.82
9003711,5027374,200056,2025-05-04,damaged_delivery,784.25
9003712,5010839,200242,2025-05-18,changed_mind,2414.47
9003713,5010452,200102,2025-04-06,defect,4101.12
9003714,5004478,200150,2025-05-22,changed_mind,7714.61
9003715,5045777,200210,2025-06-14,not_as_described,1912.38
9003716,5044762,200074,2026-01-07,not_as_described,3864.66
9003717,5012348,200127,2026-03-20,changed_mind,6637.58
9003718,5029629,200105,2026-03-07,changed_mind,870.63
9003719,5007025,200051,2025-05-18,damaged_delivery,1268.6
9003720,5027858,200105,2025-10-03,changed_mind,2389.83
9003721,5017822,200037,2026-02-11,changed_mind,2302.9
9003722,5022190,200040,2025-08-18,damaged_delivery,469.63
9003723,5042904,200105,2025-12-16,changed_mind,1479.58
9003724,5004625,200026,2025-10-07,defect,2782.57
9003725,5032220,200240,2026-06-30,changed_mind,1155.42
9003726,5008502,200133,2025-12-21,damaged_delivery,14843.02
9003727,5019570,200111,2025-03-13,defect,18618.26
9003728,5048434,200045,2025-09-24,damaged_delivery,5226.6
9003729,5034210,200056,2026-03-02,changed_mind,1489.8
9003730,5044967,200077,2026-04-08,not_as_described,14264.59
9003731,5008820,200101,2025-02-18,wrong_size,463.69
9003732,5049358,200100,2025-01-17,damaged_delivery,1923.94
9003733,5004506,200038,2025-04-06,defect,6822.39
9003734,5022622,200082,2026-02-03,not_as_described,2809.62
9003735,5001354,200231,2025-11-01,damaged_delivery,935.35
9003736,5017293,200020,2026-03-07,changed_mind,6594.03
9003737,5004773,200161,2026-03-06,defect,3009.05
9003738,5003579,200059,2025-12-01,not_as_described,2578.73
9003739,5014005,200014,2025-02-21,defect,19267.61
9003740,5007636,200143,2025-01-15,damaged_delivery,13929.09
9003741,5010772,200007,2025-05-03,damaged_delivery,3419.15
9003742,5019874,200074,2025-04-21,changed_mind,2470.71
9003743,5059235,200107,2026-03-25,wrong_size,1832.46
9003744,5042667,200092,2026-05-10,wrong_size,3693.36
9003745,5001708,200160,2025-09-03,damaged_delivery,2379.11
9003746,5006574,200027,2026-06-04,defect,1864.11
9003747,5022547,200153,2025-03-21,damaged_delivery,1974.53
9003748,5055248,200119,2026-03-14,not_as_described,4849.04
9003749,5009325,200175,2025-02-25,changed_mind,2383.65
9003750,5047567,200192,2025-07-23,damaged_delivery,4639.05
9003751,5055392,200037,2025-11-11,not_as_described,1109.86
9003752,5019571,200229,2025-11-29,not_as_described,8519.72
9003753,5023812,200200,2025-06-18,not_as_described,3378.42
9003754,5034822,200107,2025-09-05,wrong_size,3576.78
9003755,5041852,200097,2025-12-01,changed_mind,12422.79
9003756,5003206,200156,2025-04-26,wrong_size,1670.37
9003757,5052973,200221,2025-02-17,damaged_delivery,2830.61
9003758,5029861,200178,2025-10-19,changed_mind,1421.37
9003759,5006807,200153,2025-08-13,wrong_size,1793.31
9003760,5052344,200157,2025-12-31,defect,2788.69
9003761,5050254,200049,2025-10-25,changed_mind,2737.89
9003762,5057980,200107,2025-02-14,wrong_size,4723.67
9003763,5031095,200119,2025-07-16,wrong_size,5816.02
9003764,5010597,200063,2026-01-14,defect,3030.57
9003765,5036775,200020,2026-06-18,changed_mind,8056.75
9003766,5041722,200174,2025-09-21,damaged_delivery,6744.32
9003767,5031359,200186,2025-05-13,damaged_delivery,2570.15
9003768,5024598,200002,2025-02-23,defect,1588.46
9003769,5013373,200042,2026-05-21,defect,5220.62
9003770,5033994,200134,2026-01-23,damaged_delivery,2202.13
9003771,5035795,200044,2026-01-06,changed_mind,3498.81
9003772,5045024,200192,2026-02-16,defect,2753.35
9003773,5049272,200218,2026-02-11,damaged_delivery,5000.54
9003774,5021171,200104,2025-10-14,damaged_delivery,2960.66
9003775,5038134,200073,2026-03-21,changed_mind,10849.34
9003776,5011268,200117,2025-11-02,not_as_described,732.34
9003777,5040010,200049,2025-10-06,defect,2790.81
9003778,5045806,200002,2025-05-27,defect,563.23
9003779,5047023,200094,2026-02-03,wrong_size,620.87
9003780,5007523,200228,2025-10-04,changed_mind,5329.17
9003781,5024134,200079,2025-06-16,not_as_described,1360.19
9003782,5024900,200243,2025-03-07,changed_mind,1608.38
9003783,5006641,200101,2025-02-04,changed_mind,961.08
9003784,5045816,200231,2025-06-11,damaged_delivery,1185.61
9003785,5034804,200105,2026-01-03,changed_mind,1549.2
9003786,5045134,200080,2025-05-28,damaged_delivery,1508.02
9003787,5003893,200231,2025-08-09,changed_mind,413.16
9003788,5006298,200122,2026-05-01,damaged_delivery,2644.99
9003789,5043414,200114,2025-11-26,defect,21383.69
9003790,5037281,200049,2025-06-22,not_as_described,2827.42
9003791,5040034,200096,2025-09-07,not_as_described,865.66
9003792,5039004,200045,2026-01-19,wrong_size,2484.42
9003793,5049448,200104,2025-05-10,not_as_described,1456.67
9003794,5028972,200209,2026-04-12,damaged_delivery,8556.97
9003795,5040289,200022,2025-05-12,damaged_delivery,9889.92
9003796,5014887,200231,2025-07-08,damaged_delivery,433.54
9003797,5037548,200134,2026-06-29,wrong_size,838.19
9003798,5049048,200164,2026-01-01,wrong_size,1131.56
9003799,5052704,200112,2025-10-04,defect,11877.05
9003800,5041556,200065,2026-02-10,changed_mind,10149.03
9003801,5030411,200086,2026-02-02,defect,9992.25
9003802,5035945,200209,2025-03-13,wrong_size,3531.29
9003803,5049774,200110,2026-06-29,changed_mind,1450.98
9003804,5043056,200015,2025-10-30,defect,6649.4
9003805,5059742,200101,2025-11-04,defect,436.0
9003806,5038162,200192,2026-02-23,damaged_delivery,4854.3
9003807,5039621,200232,2025-01-12,wrong_size,3694.44
9003808,5043237,200246,2025-03-22,wrong_size,575.8
9003809,5019187,200157,2025-10-22,damaged_delivery,2171.67
9003810,5018203,200032,2026-06-02,defect,3062.2
9003811,5017516,200079,2026-02-24,not_as_described,3063.01
9003812,5014400,200090,2026-05-15,not_as_described,4076.05
9003813,5054236,200115,2025-06-24,not_as_described,5221.39
9003814,5051042,200052,2025-12-18,wrong_size,2026.89
9003815,5022825,200207,2025-03-26,damaged_delivery,4601.79
9003816,5054735,200221,2026-01-08,defect,1180.72
9003817,5044705,200005,2025-08-03,changed_mind,5965.78
9003818,5040249,200215,2025-07-12,wrong_size,3028.83
9003819,5013432,200127,2026-02-18,not_as_described,5739.3
9003820,5000515,200172,2026-04-11,changed_mind,1947.03
9003821,5026665,200156,2025-06-04,damaged_delivery,2624.74
9003822,5058595,200097,2025-08-26,changed_mind,4427.2
9003823,5047073,200103,2025-05-09,changed_mind,1007.81
9003824,5000518,200145,2025-11-10,wrong_size,7111.25
9003825,5029763,200239,2025-04-17,not_as_described,6041.31
9003826,5019359,200183,2025-11-26,damaged_delivery,1356.11
9003827,5029717,200193,2025-10-13,damaged_delivery,3407.91
9003828,5049076,200176,2026-01-01,not_as_described,3083.58
9003829,5038596,200058,2025-11-22,damaged_delivery,2036.34
9003830,5023533,200168,2025-03-28,wrong_size,7855.16
9003831,5002323,200019,2026-06-30,wrong_size,15752.54
9003832,5059216,200195,2026-03-25,not_as_described,36530.62
9003833,5013359,200157,2026-05-27,wrong_size,1461.85
9003834,5025275,200037,2025-08-18,wrong_size,3356.6
9003835,5027226,200042,2026-03-11,wrong_size,2101.27
9003836,5009153,200148,2026-01-11,changed_mind,1230.7
9003837,5025267,200051,2025-02-01,changed_mind,2890.28
9003838,5009738,200026,2025-04-21,changed_mind,3344.9
9003839,5020054,200236,2025-11-13,changed_mind,3548.0
9003840,5046300,200182,2025-07-17,not_as_described,1620.36
9003841,5029879,200139,2026-04-05,damaged_delivery,2094.59
9003842,5028028,200133,2025-01-18,not_as_described,12033.42
9003843,5032870,200070,2025-02-23,defect,5939.82
9003844,5032935,200116,2026-02-05,changed_mind,900.04
9003845,5054953,200110,2025-01-19,not_as_described,1282.81
9003846,5006512,200038,2025-03-08,not_as_described,4087.14
9003847,5013849,200029,2025-06-30,changed_mind,11826.28
9003848,5049386,200001,2025-08-18,not_as_described,1476.37
9003849,5034576,200171,2026-02-13,wrong_size,7754.36
9003850,5032004,200144,2025-04-10,defect,2519.48
9003851,5000196,200027,2025-04-02,not_as_described,3664.58
9003852,5002830,200042,2025-03-01,defect,5880.1
9003853,5031606,200114,2026-05-26,wrong_size,22062.84
9003854,5032519,200198,2025-09-30,changed_mind,1762.16
9003855,5005371,200188,2026-05-21,damaged_delivery,4585.56
9003856,5031564,200167,2026-05-15,damaged_delivery,1092.83
9003857,5034001,200175,2026-05-08,defect,894.96
9003858,5025219,200136,2025-04-20,wrong_size,1196.06
9003859,5039541,200203,2026-06-30,wrong_size,913.26
9003860,5037822,200031,2026-01-02,changed_mind,909.71
9003861,5040503,200040,2025-06-05,changed_mind,401.52
9003862,5037827,200052,2025-11-15,not_as_described,1614.3
9003863,5016252,200084,2026-06-05,wrong_size,1138.58
9003864,5034210,200126,2025-06-26,changed_mind,833.3
9003865,5027618,200044,2025-11-10,changed_mind,1768.95
9003866,5000194,200068,2025-09-29,not_as_described,1751.1
9003867,5039788,200135,2025-09-01,wrong_size,7034.27
9003868,5045098,200045,2025-09-19,not_as_described,7429.93
9003869,5046933,200059,2025-12-03,wrong_size,1374.27
9003870,5052450,200035,2025-08-08,wrong_size,6367.03
9003871,5051747,200060,2025-09-09,changed_mind,1719.53
9003872,5022532,200078,2026-02-25,damaged_delivery,3648.66
9003873,5006708,200224,2025-03-08,damaged_delivery,3917.92
9003874,5048166,200105,2026-03-19,wrong_size,1791.13
9003875,5049816,200196,2026-01-25,defect,7765.7
9003876,5026093,200216,2025-10-13,damaged_delivery,1666.83
9003877,5000804,200235,2025-03-19,wrong_size,1616.23
9003878,5058334,200124,2025-12-29,damaged_delivery,4979.75
9003879,5056433,200143,2025-02-08,defect,22939.23
9003880,5039077,200007,2025-09-10,not_as_described,1554.06
9003881,5031958,200087,2026-01-20,not_as_described,1790.4
9003882,5057400,200131,2025-10-18,defect,2182.94
9003883,5017042,200001,2025-03-02,defect,3332.54
9003884,5029228,200048,2026-01-31,wrong_size,1720.49
9003885,5051447,200002,2025-05-24,not_as_described,1619.61
9003886,5006845,200126,2026-04-14,not_as_described,888.8
