ticket_id,customer_id,created_at,category,priority,status,resolution_hours
8008820,103611,2025-05-10 23:43:00,account,low,in_progress,
8008821,103276,2026-02-02 22:23:00,return,low,in_progress,
8008822,105773,2026-03-17 12:28:00,product,normal,in_progress,
8008823,104699,2025-02-25 17:03:00,delivery,normal,in_progress,
8008824,100953,2025-08-01 16:46:00,delivery,low,resolved,10.9
8008825,102487,2025-01-27 19:53:00,delivery,low,open,
8008826,109943,2025-11-11 07:50:00,product,normal,in_progress,
8008827,101370,2025-05-04 00:25:00,delivery,high,closed,5.7
8008828,100291,2025-09-06 20:36:00,product,normal,open,
8008829,106764,2025-05-20 07:26:00,delivery,normal,resolved,10.4
8008830,105190,2025-01-26 17:15:00,return,normal,closed,6.5
8008831,102238,2026-06-03 23:25:00,delivery,low,closed,15.1
8008832,101845,2025-06-28 18:30:00,account,normal,closed,14.6
8008833,104917,2025-05-11 15:02:00,return,normal,closed,13.3
8008834,100291,2026-04-28 20:20:00,return,normal,closed,15.5
8008835,106511,2025-03-10 19:38:00,payment,low,resolved,5.8
8008836,108322,2026-01-24 13:48:00,payment,normal,resolved,15.8
8008837,108409,2025-04-26 16:55:00,payment,normal,resolved,23.3
8008838,107928,2025-11-11 20:48:00,return,low,resolved,28.6
8008839,109358,2025-05-01 01:23:00,delivery,normal,closed,6.4
8008840,100910,2026-03-13 05:36:00,delivery,low,closed,5.3
8008841,106696,2026-01-11 10:50:00,return,high,resolved,8.2
8008842,105804,2025-07-18 05:30:00,return,normal,closed,13.9
8008843,103752,2026-05-30 09:15:00,account,normal,in_progress,
8008844,103039,2026-03-08 06:35:00,product,high,in_progress,
8008845,106564,2026-03-19 08:09:00,delivery,high,resolved,18.8
8008846,104980,2025-12-11 12:38:00,product,high,in_progress,
8008847,106628,2025-03-04 15:22:00,payment,low,resolved,9.2
8008848,101575,2025-06-02 11:18:00,delivery,normal,closed,3.0
8008849,109695,2025-06-08 21:34:00,return,normal,resolved,19.8
8008850,100122,2026-05-07 22:28:00,account,low,resolved,26.5
8008851,103996,2025-08-30 14:34:00,delivery,low,closed,12.7
8008852,100029,2025-06-20 06:49:00,account,high,closed,3.7
8008853,100995,2026-01-10 14:20:00,account,normal,resolved,1.8
8008854,107373,2026-03-29 16:24:00,payment,high,resolved,4.9
8008855,100850,2026-05-07 16:49:00,delivery,high,closed,7.6
8008856,107724,2026-01-21 06:45:00,account,normal,resolved,9.0
8008857,101735,2025-02-21 10:11:00,product,high,open,
8008858,100178,2025-11-17 06:09:00,account,high,in_progress,
8008859,104528,2025-02-16 22:12:00,delivery,low,resolved,9.4
8008860,103373,2025-09-13 01:25:00,delivery,high,closed,12.3
8008861,109571,2025-09-07 11:58:00,account,high,in_progress,
8008862,104080,2026-05-07 03:28:00,return,normal,closed,6.9
8008863,100851,2026-02-19 05:04:00,payment,high,closed,4.9
8008864,103015,2025-02-11 13:50:00,account,low,in_progress,
8008865,103732,2025-01-26 07:02:00,account,normal,resolved,7.8
8008866,103102,2025-05-23 14:28:00,payment,high,resolved,19.7
8008867,101326,2025-06-24 18:02:00,delivery,normal,closed,20.4
8008868,109802,2026-06-01 23:41:00,return,low,closed,6.7
8008869,105638,2026-02-20 17:31:00,product,high,closed,5.5
8008870,108636,2026-03-19 01:56:00,delivery,normal,resolved,20.7
8008871,106334,2026-04-24 06:15:00,account,normal,resolved,3.5
8008872,103044,2026-02-23 17:17:00,account,normal,closed,4.4
8008873,106558,2026-03-21 13:40:00,payment,normal,open,
8008874,107581,2025-01-23 18:14:00,delivery,low,closed,7.4
8008875,100702,2025-01-19 06:56:00,account,low,resolved,18.1
8008876,106798,2025-12-01 12:23:00,delivery,urgent,open,
8008877,103690,2025-08-01 03:30:00,account,low,in_progress,
8008878,102104,2025-12-23 14:17:00,delivery,normal,resolved,7.2
8008879,103812,2026-01-16 18:57:00,account,normal,closed,11.7
8008880,105339,2026-04-27 18:57:00,product,normal,in_progress,
8008881,102857,2025-12-09 15:32:00,payment,high,closed,18.4
8008882,109746,2026-04-09 23:18:00,payment,normal,closed,8.8
8008883,104860,2026-06-13 01:45:00,return,low,resolved,9.2
8008884,102080,2025-12-08 00:24:00,product,high,resolved,13.3
8008885,107227,2025-01-21 22:18:00,account,low,in_progress,
8008886,107199,2026-04-28 06:48:00,return,normal,open,
8008887,106875,2025-07-22 16:33:00,return,normal,closed,4.5
8008888,104291,2025-12-03 07:39:00,account,normal,in_progress,
8008889,103370,2025-03-27 18:44:00,return,low,open,
8008890,108577,2025-08-01 16:54:00,payment,high,resolved,8.5
8008891,107709,2025-10-23 01:40:00,return,low,resolved,11.4
8008892,106561,2025-06-07 06:25:00,delivery,high,resolved,5.2
8008893,106950,2025-08-12 06:26:00,payment,normal,closed,4.4
8008894,108402,2025-01-28 18:00:00,payment,high,closed,10.3
8008895,107134,2025-02-22 16:03:00,product,normal,closed,16.5
8008896,106142,2025-11-01 23:43:00,payment,low,in_progress,
8008897,105439,2025-09-14 01:28:00,account,low,resolved,27.8
8008898,107127,2025-12-28 14:09:00,delivery,low,resolved,8.4
8008899,106345,2026-01-01 01:54:00,delivery,low,resolved,8.1
8008900,108906,2025-05-11 03:38:00,return,low,resolved,4.1
8008901,106412,2025-05-12 22:20:00,return,high,resolved,14.1
8008902,104638,2025-03-27 09:38:00,product,high,resolved,5.2
8008903,103476,2025-07-30 23:01:00,return,normal,resolved,5.1
8008904,103668,2025-01-13 12:41:00,payment,normal,closed,9.0
8008905,103074,2025-07-08 15:20:00,delivery,normal,closed,11.1
8008906,104401,2026-04-28 14:26:00,return,normal,in_progress,
8008907,102946,2025-02-20 05:54:00,delivery,normal,resolved,3.0
8008908,100960,2026-03-06 04:49:00,payment,low,closed,13.0
8008909,105616,2025-08-19 05:22:00,product,high,in_progress,
8008910,101764,2025-05-15 10:35:00,payment,low,resolved,20.7
8008911,103241,2025-01-21 02:16:00,account,low,in_progress,
8008912,105815,2026-01-22 15:17:00,delivery,normal,resolved,3.8
8008913,108840,2026-04-12 08:04:00,product,low,in_progress,
8008914,109004,2026-04-07 16:34:00,delivery,normal,closed,3.9
8008915,108491,2025-11-23 14:11:00,return,normal,closed,3.9
8008916,101719,2025-04-14 02:43:00,return,normal,resolved,7.7
8008917,103185,2025-11-27 15:14:00,return,normal,in_progress,
8008918,109406,2025-10-04 12:45:00,return,normal,in_progress,
8008919,107367,2026-05-01 07:56:00,payment,normal,resolved,3.9
8008920,103723,2026-04-19 10:05:00,account,normal,open,
8008921,100546,2025-09-27 08:45:00,account,high,closed,4.7
8008922,107934,2025-01-17 04:49:00,product,high,resolved,6.3
8008923,109513,2025-11-05 11:54:00,delivery,low,closed,7.8
8008924,100673,2026-03-18 05:50:00,product,low,resolved,4.5
8008925,108440,2025-01-13 09:12:00,delivery,low,resolved,15.0
8008926,101921,2025-09-03 00:16:00,payment,normal,resolved,8.6
8008927,101140,2025-05-25 02:23:00,payment,low,closed,6.5
8008928,104034,2025-03-14 04:58:00,account,normal,resolved,15.2
8008929,104456,2025-07-22 09:19:00,return,normal,closed,5.3
8008930,109931,2025-11-23 03:39:00,payment,normal,closed,4.5
8008931,107893,2025-09-10 05:18:00,account,high,closed,39.6
8008932,108267,2025-09-19 12:23:00,return,low,closed,3.5
8008933,106617,2026-01-27 22:12:00,delivery,low,closed,2.4
8008934,103495,2025-01-25 17:16:00,return,normal,closed,7.8
8008935,101549,2025-10-18 09:05:00,product,normal,closed,3.7
8008936,101244,2025-02-04 16:34:00,product,urgent,closed,6.2
8008937,106475,2025-03-20 01:27:00,account,high,open,
8008938,105064,2025-09-16 21:55:00,product,low,resolved,10.8
8008939,100572,2025-05-10 05:09:00,product,normal,resolved,7.5
8008940,101845,2026-06-14 17:01:00,return,low,resolved,10.4
8008941,104327,2025-09-03 11:03:00,payment,normal,closed,8.3
8008942,100955,2026-05-28 00:37:00,account,low,closed,6.3
8008943,108774,2026-02-18 16:49:00,account,low,resolved,26.8
8008944,107088,2026-02-20 18:59:00,return,low,resolved,21.8
8008945,102054,2025-11-19 18:15:00,return,normal,resolved,15.8
8008946,108546,2026-06-09 03:02:00,return,normal,resolved,17.2
8008947,107666,2026-02-26 12:24:00,product,high,resolved,27.4
8008948,102635,2025-11-08 19:20:00,return,low,resolved,15.8
8008949,102853,2026-04-08 10:14:00,return,low,resolved,12.2
8008950,109742,2025-09-11 05:53:00,payment,normal,resolved,4.9
8008951,104623,2026-04-19 21:52:00,return,normal,resolved,2.4
8008952,104736,2025-04-07 22:50:00,product,normal,closed,9.5
8008953,104134,2025-09-24 17:46:00,return,low,in_progress,
8008954,105461,2025-07-02 14:52:00,product,high,closed,10.6
8008955,109623,2025-01-26 14:36:00,delivery,low,open,
8008956,103137,2025-04-15 17:11:00,payment,normal,in_progress,
8008957,105100,2026-03-10 08:22:00,product,normal,in_progress,
8008958,100467,2025-12-30 20:08:00,delivery,normal,resolved,17.0
8008959,103734,2026-04-20 22:01:00,delivery,high,open,
8008960,106025,2025-06-24 00:12:00,delivery,normal,resolved,3.7
8008961,105395,2025-11-29 10:29:00,delivery,normal,resolved,9.9
8008962,102009,2025-08-13 06:26:00,payment,low,closed,6.7
8008963,109938,2025-07-16 12:09:00,product,high,closed,3.6
8008964,105316,2026-05-12 22:50:00,account,normal,in_progress,
8008965,103273,2025-05-29 23:48:00,delivery,low,in_progress,
8008966,105230,2026-02-22 19:13:00,delivery,high,closed,11.1
8008967,101214,2025-09-25 01:07:00,account,urgent,closed,9.8
8008968,103859,2026-06-17 19:04:00,delivery,normal,closed,35.4
8008969,108585,2026-04-09 09:01:00,account,normal,closed,10.9
8008970,100401,2025-09-17 20:22:00,account,high,in_progress,
8008971,101259,2025-07-30 03:29:00,delivery,low,resolved,3.8
8008972,102221,2025-04-16 18:31:00,delivery,low,resolved,30.8
8008973,100046,2025-01-16 10:20:00,payment,normal,closed,25.5
8008974,107259,2025-10-31 09:24:00,payment,low,resolved,9.5
8008975,103757,2025-12-24 16:31:00,payment,low,closed,8.2
8008976,106240,2025-01-26 03:33:00,payment,low,resolved,4.5
8008977,101309,2025-01-13 13:33:00,delivery,low,resolved,16.3
8008978,104977,2025-10-29 05:43:00,delivery,low,closed,9.4
8008979,105255,2026-06-17 19:40:00,account,low,open,
8008980,106409,2025-12-24 15:13:00,product,normal,resolved,7.4
8008981,106275,2026-01-22 20:07:00,delivery,normal,resolved,4.6
8008982,100821,2025-09-14 20:13:00,product,low,resolved,7.0
8008983,102685,2025-05-24 23:47:00,delivery,normal,closed,5.2
8008984,106760,2026-04-04 01:38:00,account,normal,closed,19.9
8008985,107365,2026-06-10 20:53:00,payment,normal,resolved,6.7
8008986,102299,2025-03-25 01:59:00,product,normal,resolved,14.3
8008987,101851,2026-05-11 01:32:00,payment,normal,open,
8008988,104350,2025-06-02 16:18:00,account,normal,in_progress,
8008989,108222,2025-01-14 04:45:00,product,normal,closed,10.1
8008990,104269,2026-05-14 09:38:00,delivery,normal,resolved,10.2
8008991,105539,2026-03-01 18:25:00,return,normal,resolved,4.5
8008992,101777,2025-08-07 10:13:00,return,normal,open,
8008993,100394,2026-05-22 14:13:00,payment,low,closed,37.2
8008994,105534,2026-05-03 19:51:00,delivery,high,closed,9.0
8008995,108503,2025-08-27 13:34:00,account,normal,closed,5.9
8008996,102997,2025-03-14 21:57:00,payment,low,resolved,6.8
8008997,108597,2025-06-20 13:07:00,product,low,resolved,4.5
8008998,107020,2025-06-18 18:28:00,product,low,closed,4.6
8008999,109792,2025-05-16 12:56:00,payment,low,open,
8009000,105042,2025-09-05 10:57:00,account,normal,closed,28.4
8009001,102668,2025-05-16 12:20:00,return,high,in_progress,
8009002,102436,2026-04-21 20:58:00,product,high,in_progress,
8009003,107284,2025-02-05 21:11:00,delivery,normal,in_progress,
8009004,109747,2026-05-28 07:15:00,return,normal,resolved,6.4
8009005,108876,2026-03-07 16:13:00,product,normal,resolved,5.7
8009006,109739,2025-06-21 18:14:00,return,normal,in_progress,
8009007,102389,2026-02-08 08:55:00,product,urgent,open,
8009008,104006,2025-08-08 09:45:00,account,normal,closed,3.2
8009009,106455,2025-05-12 18:06:00,product,low,open,
8009010,104030,2025-03-14 16:31:00,product,normal,resolved,10.3
8009011,102468,2026-05-19 23:44:00,return,normal,resolved,4.3
8009012,100891,2026-05-01 08:52:00,return,low,closed,7.8
8009013,107365,2026-02-27 23:57:00,payment,high,resolved,7.0
8009014,100629,2025-02-20 15:04:00,account,normal,closed,3.8
8009015,103115,2026-03-16 15:55:00,product,normal,closed,7.3
8009016,106045,2025-01-01 05:10:00,product,low,resolved,40.3
8009017,109193,2025-09-08 02:21:00,account,normal,resolved,18.6
8009018,109868,2026-01-16 14:05:00,product,normal,closed,10.7
8009019,102754,2025-12-01 08:42:00,delivery,normal,closed,13.1
8009020,102592,2025-06-29 06:59:00,account,high,resolved,3.9
8009021,101310,2025-06-05 19:53:00,account,high,resolved,4.9
8009022,108338,2025-01-19 06:04:00,delivery,low,closed,5.9
8009023,104539,2025-07-21 12:36:00,delivery,low,closed,5.2
8009024,103960,2026-05-31 17:10:00,payment,high,resolved,25.6
8009025,105790,2025-10-04 06:59:00,delivery,high,resolved,12.1
8009026,107032,2025-08-07 15:44:00,return,normal,resolved,4.9
8009027,106046,2025-08-10 13:38:00,product,high,closed,6.9
8009028,101473,2025-04-04 02:56:00,product,normal,closed,5.4
8009029,102934,2026-06-05 20:48:00,return,normal,closed,10.5
8009030,104018,2025-11-30 14:49:00,payment,normal,open,
8009031,106589,2026-03-24 07:17:00,account,normal,resolved,2.8
8009032,107569,2026-01-01 09:20:00,account,urgent,closed,11.0
8009033,105923,2026-05-08 00:57:00,return,normal,resolved,7.6
8009034,109667,2025-04-04 04:38:00,product,low,closed,8.8
8009035,100059,2025-11-05 07:32:00,payment,normal,resolved,4.8
8009036,106819,2026-03-29 10:14:00,delivery,high,open,
8009037,106140,2025-07-14 04:37:00,delivery,low,resolved,18.6
8009038,100049,2025-05-09 07:12:00,account,normal,in_progress,
8009039,108157,2026-02-06 21:10:00,account,low,resolved,9.1
8009040,103232,2025-12-12 02:29:00,return,high,closed,11.6
8009041,100577,2025-12-20 10:22:00,return,normal,resolved,3.8
8009042,108287,2026-04-13 01:37:00,return,high,resolved,9.7
8009043,109743,2025-08-20 13:07:00,account,normal,resolved,12.1
8009044,109735,2025-12-31 12:09:00,account,low,open,
8009045,108862,2025-06-11 06:22:00,return,high,resolved,4.0
8009046,105026,2026-06-27 17:29:00,payment,urgent,resolved,12.5
8009047,105528,2025-03-21 16:35:00,product,normal,closed,14.0
8009048,104500,2025-10-19 18:30:00,account,normal,closed,25.5
8009049,107476,2025-06-25 14:41:00,delivery,low,resolved,8.9
8009050,106161,2025-07-02 18:28:00,payment,low,resolved,7.7
8009051,106266,2025-04-04 14:03:00,product,low,resolved,11.0
8009052,100976,2025-02-20 14:35:00,return,normal,resolved,7.9
8009053,105573,2026-06-11 18:19:00,return,low,resolved,5.2
8009054,106238,2026-02-24 22:25:00,product,low,closed,8.0
8009055,107317,2025-07-21 23:25:00,return,low,resolved,3.3
8009056,100092,2025-11-19 16:33:00,account,low,closed,4.5
8009057,105301,2025-10-24 07:23:00,payment,normal,resolved,2.9
8009058,101826,2026-05-14 13:14:00,delivery,high,resolved,7.7
8009059,102531,2025-07-08 22:15:00,delivery,normal,resolved,6.8
8009060,100122,2025-07-10 08:44:00,product,low,closed,7.1
8009061,105147,2026-05-31 01:58:00,account,low,resolved,2.2
8009062,103749,2026-03-12 22:02:00,return,normal,closed,22.9
8009063,107238,2025-03-09 06:21:00,delivery,low,resolved,15.6
8009064,100522,2025-08-09 12:30:00,account,low,resolved,5.2
8009065,105533,2026-05-16 00:00:00,account,low,resolved,8.9
8009066,106172,2025-07-24 21:45:00,delivery,normal,closed,17.5
8009067,100515,2025-09-08 11:40:00,delivery,high,closed,7.1
8009068,105568,2025-04-01 10:03:00,payment,high,resolved,10.3
8009069,103679,2025-09-27 19:17:00,return,normal,resolved,15.4
8009070,108024,2025-09-22 13:43:00,return,normal,resolved,8.7
8009071,104518,2025-01-14 02:48:00,return,normal,resolved,44.0
8009072,103739,2025-08-19 00:00:00,delivery,low,closed,23.5
8009073,102033,2025-03-09 19:39:00,payment,normal,in_progress,
8009074,108089,2026-06-08 09:10:00,return,normal,in_progress,
8009075,107483,2025-06-14 01:32:00,payment,low,resolved,10.7
8009076,105103,2025-04-14 14:26:00,delivery,normal,resolved,4.4
8009077,105066,2025-07-10 17:59:00,delivery,normal,resolved,5.6
8009078,103428,2026-01-10 12:54:00,product,urgent,resolved,6.2
8009079,107172,2025-10-09 15:04:00,return,normal,closed,8.7
8009080,106667,2025-11-08 23:34:00,return,low,open,
8009081,105892,2025-07-12 02:02:00,payment,normal,in_progress,
8009082,103471,2025-01-14 00:48:00,product,high,open,
8009083,108186,2025-04-19 09:24:00,product,normal,resolved,16.6
8009084,102727,2026-06-28 06:39:00,product,normal,resolved,20.5
8009085,106692,2026-04-19 22:54:00,account,high,resolved,15.8
8009086,105440,2025-06-23 07:22:00,return,low,closed,24.9
8009087,106453,2025-06-09 04:56:00,product,high,closed,20.5
8009088,104221,2025-03-13 02:01:00,payment,low,resolved,13.3
8009089,107874,2025-03-23 14:12:00,payment,low,resolved,13.2
8009090,107610,2026-03-14 22:37:00,product,normal,closed,8.6
8009091,100582,2025-10-16 09:50:00,product,high,resolved,6.4
8009092,106812,2025-07-21 15:00:00,payment,low,resolved,8.5
8009093,108135,2025-07-26 22:48:00,return,low,closed,15.9
8009094,107511,2025-01-13 16:00:00,account,normal,resolved,5.2
8009095,101565,2025-01-07 07:28:00,delivery,low,in_progress,
8009096,103325,2025-11-28 02:59:00,payment,normal,closed,2.5
8009097,100171,2026-02-27 14:20:00,delivery,normal,resolved,16.5
8009098,105753,2025-08-15 13:49:00,payment,high,closed,4.8
8009099,102963,2025-05-23 21:38:00,payment,normal,open,
8009100,101982,2025-12-13 04:15:00,account,low,closed,5.4
8009101,104192,2025-04-10 16:39:00,return,high,closed,6.3
8009102,103730,2026-05-03 22:21:00,return,high,in_progress,
8009103,108274,2025-07-19 22:14:00,payment,urgent,closed,13.4
8009104,109861,2026-03-16 11:14:00,payment,low,closed,3.7
8009105,108490,2025-05-16 10:39:00,account,normal,resolved,7.1
8009106,108222,2025-11-13 08:11:00,account,high,closed,8.0
8009107,108644,2025-06-23 17:23:00,payment,normal,closed,10.5
8009108,104641,2025-02-01 14:15:00,return,low,closed,3.5
8009109,105584,2025-07-13 05:58:00,payment,low,closed,2.4
8009110,103294,2025-08-24 13:28:00,account,low,resolved,29.3
8009111,107198,2025-09-26 13:45:00,product,normal,open,
8009112,102255,2026-04-02 18:29:00,delivery,normal,resolved,14.1
8009113,103535,2025-11-21 06:34:00,product,high,resolved,7.0
8009114,102209,2026-02-07 19:18:00,account,low,closed,2.7
8009115,102588,2026-05-11 02:11:00,payment,normal,closed,4.9
8009116,105029,2025-01-12 07:54:00,product,high,resolved,4.9
8009117,102008,2025-09-18 10:40:00,account,low,resolved,5.3
8009118,100286,2025-08-02 13:30:00,delivery,normal,closed,15.8
8009119,100346,2025-10-14 20:11:00,return,normal,resolved,15.3
8009120,107878,2025-09-29 06:59:00,payment,low,closed,12.7
8009121,106692,2025-07-29 19:47:00,product,normal,resolved,16.8
8009122,103759,2025-05-01 17:44:00,product,low,closed,30.4
8009123,101916,2026-06-10 21:33:00,delivery,high,resolved,17.9
8009124,102335,2026-03-28 10:57:00,payment,normal,closed,13.4
8009125,103799,2025-07-21 23:19:00,return,normal,closed,16.4
8009126,104818,2026-05-22 06:12:00,delivery,high,closed,3.4
8009127,107055,2025-10-29 09:37:00,delivery,normal,resolved,5.3
